Model,Dataset,Shots,Configuration,Total Data,Data Acquired
Mistral-7B-Instruct-v0.2,mmlu.high_school_chemistry,zero_shot,40,203.0,203
Mistral-7B-Instruct-v0.2,mmlu.high_school_chemistry,zero_shot,41,203.0,203
Mistral-7B-Instruct-v0.2,mmlu.high_school_chemistry,zero_shot,42,203.0,203
Mistral-7B-Instruct-v0.2,mmlu.high_school_chemistry,zero_shot,43,203.0,203
Mistral-7B-Instruct-v0.2,mmlu.high_school_chemistry,zero_shot,44,203.0,203
Mistral-7B-Instruct-v0.2,mmlu.high_school_chemistry,zero_shot,45,203.0,203
Mistral-7B-Instruct-v0.2,mmlu.high_school_chemistry,zero_shot,46,203.0,203
Mistral-7B-Instruct-v0.2,mmlu.high_school_chemistry,zero_shot,47,203.0,203
Mistral-7B-Instruct-v0.2,mmlu.high_school_chemistry,zero_shot,48,203.0,203
Mistral-7B-Instruct-v0.2,mmlu.high_school_chemistry,zero_shot,49,203.0,203
Mistral-7B-Instruct-v0.2,mmlu.high_school_chemistry,zero_shot,50,203.0,203
Mistral-7B-Instruct-v0.2,mmlu.high_school_chemistry,zero_shot,51,203.0,203
Mistral-7B-Instruct-v0.2,mmlu.high_school_chemistry,zero_shot,52,203.0,203
Mistral-7B-Instruct-v0.2,mmlu.high_school_chemistry,zero_shot,53,203.0,203
Mistral-7B-Instruct-v0.2,mmlu.high_school_chemistry,zero_shot,54,203.0,203
Mistral-7B-Instruct-v0.2,mmlu.high_school_chemistry,zero_shot,55,203.0,203
Mistral-7B-Instruct-v0.2,mmlu.high_school_computer_science,zero_shot,0,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.high_school_computer_science,zero_shot,1,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.high_school_computer_science,zero_shot,2,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.high_school_computer_science,zero_shot,3,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.high_school_computer_science,zero_shot,4,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.high_school_computer_science,zero_shot,5,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.high_school_computer_science,zero_shot,6,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.high_school_computer_science,zero_shot,7,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.high_school_computer_science,zero_shot,8,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.high_school_computer_science,zero_shot,9,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.high_school_computer_science,zero_shot,10,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.high_school_computer_science,zero_shot,11,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.high_school_computer_science,zero_shot,12,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.high_school_computer_science,zero_shot,13,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.high_school_computer_science,zero_shot,14,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.high_school_computer_science,zero_shot,15,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.high_school_computer_science,zero_shot,16,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.high_school_computer_science,zero_shot,17,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.high_school_computer_science,zero_shot,18,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.high_school_computer_science,zero_shot,19,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.high_school_computer_science,zero_shot,20,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.high_school_computer_science,zero_shot,21,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.high_school_computer_science,zero_shot,22,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.high_school_computer_science,zero_shot,23,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.high_school_computer_science,zero_shot,24,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.high_school_computer_science,zero_shot,25,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.high_school_computer_science,zero_shot,26,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.high_school_computer_science,zero_shot,27,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.high_school_computer_science,zero_shot,28,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.high_school_computer_science,zero_shot,29,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.high_school_computer_science,zero_shot,30,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.high_school_computer_science,zero_shot,31,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.high_school_computer_science,zero_shot,32,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.high_school_computer_science,zero_shot,33,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.high_school_computer_science,zero_shot,34,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.high_school_computer_science,zero_shot,35,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.high_school_computer_science,zero_shot,36,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.high_school_computer_science,zero_shot,37,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.high_school_computer_science,zero_shot,38,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.high_school_computer_science,zero_shot,39,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.high_school_computer_science,zero_shot,40,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.high_school_computer_science,zero_shot,41,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.high_school_computer_science,zero_shot,42,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.high_school_computer_science,zero_shot,43,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.high_school_computer_science,zero_shot,44,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.high_school_computer_science,zero_shot,45,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.high_school_computer_science,zero_shot,46,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.high_school_computer_science,zero_shot,47,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.high_school_computer_science,zero_shot,48,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.high_school_computer_science,zero_shot,49,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.high_school_computer_science,zero_shot,50,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.high_school_computer_science,zero_shot,51,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.high_school_computer_science,zero_shot,52,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.high_school_computer_science,zero_shot,53,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.high_school_computer_science,zero_shot,54,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.high_school_computer_science,zero_shot,55,100.0,100
Mistral-7B-Instruct-v0.2,mmlu.high_school_european_history,zero_shot,0,165.0,165
Mistral-7B-Instruct-v0.2,mmlu.high_school_european_history,zero_shot,1,165.0,165
Mistral-7B-Instruct-v0.2,mmlu.high_school_european_history,zero_shot,2,165.0,165
Mistral-7B-Instruct-v0.2,mmlu.high_school_european_history,zero_shot,3,165.0,165
Mistral-7B-Instruct-v0.2,mmlu.high_school_european_history,zero_shot,4,165.0,165
Mistral-7B-Instruct-v0.2,mmlu.high_school_european_history,zero_shot,5,165.0,165
Mistral-7B-Instruct-v0.2,mmlu.high_school_european_history,zero_shot,6,165.0,165
Mistral-7B-Instruct-v0.2,mmlu.high_school_european_history,zero_shot,7,165.0,165
Mistral-7B-Instruct-v0.2,mmlu.high_school_european_history,zero_shot,8,165.0,165
Mistral-7B-Instruct-v0.2,mmlu.high_school_european_history,zero_shot,9,165.0,165
Mistral-7B-Instruct-v0.2,mmlu.high_school_european_history,zero_shot,10,165.0,165
Mistral-7B-Instruct-v0.2,mmlu.high_school_european_history,zero_shot,11,165.0,165
Mistral-7B-Instruct-v0.2,mmlu.high_school_european_history,zero_shot,12,165.0,165
Mistral-7B-Instruct-v0.2,mmlu.high_school_european_history,zero_shot,13,165.0,165
Mistral-7B-Instruct-v0.2,mmlu.high_school_european_history,zero_shot,14,165.0,165
Mistral-7B-Instruct-v0.2,mmlu.high_school_european_history,zero_shot,15,165.0,165
Mistral-7B-Instruct-v0.2,mmlu.high_school_european_history,zero_shot,16,165.0,165
Mistral-7B-Instruct-v0.2,mmlu.high_school_european_history,zero_shot,17,165.0,165
Mistral-7B-Instruct-v0.2,mmlu.high_school_european_history,zero_shot,18,165.0,165
Mistral-7B-Instruct-v0.2,mmlu.high_school_european_history,zero_shot,19,165.0,165
Mistral-7B-Instruct-v0.2,mmlu.high_school_european_history,zero_shot,20,165.0,165
Mistral-7B-Instruct-v0.2,mmlu.high_school_european_history,zero_shot,21,165.0,165
Mistral-7B-Instruct-v0.2,mmlu.high_school_european_history,zero_shot,22,165.0,165
Mistral-7B-Instruct-v0.2,mmlu.high_school_european_history,zero_shot,23,165.0,165
Mistral-7B-Instruct-v0.2,mmlu.high_school_european_history,zero_shot,24,165.0,165
Mistral-7B-Instruct-v0.2,mmlu.high_school_european_history,zero_shot,25,165.0,165
Mistral-7B-Instruct-v0.2,mmlu.high_school_european_history,zero_shot,26,165.0,165
Mistral-7B-Instruct-v0.2,mmlu.high_school_european_history,zero_shot,27,165.0,165
Mistral-7B-Instruct-v0.2,mmlu.high_school_european_history,zero_shot,28,165.0,165
Mistral-7B-Instruct-v0.2,mmlu.high_school_european_history,zero_shot,29,165.0,165
Mistral-7B-Instruct-v0.2,mmlu.high_school_european_history,zero_shot,30,165.0,165
Mistral-7B-Instruct-v0.2,mmlu.high_school_european_history,zero_shot,31,165.0,165
Mistral-7B-Instruct-v0.2,mmlu.high_school_european_history,zero_shot,32,165.0,165
Mistral-7B-Instruct-v0.2,mmlu.high_school_european_history,zero_shot,33,165.0,165
Mistral-7B-Instruct-v0.2,mmlu.high_school_european_history,zero_shot,34,165.0,165
Mistral-7B-Instruct-v0.2,mmlu.high_school_european_history,zero_shot,35,165.0,165
Mistral-7B-Instruct-v0.2,mmlu.high_school_european_history,zero_shot,36,165.0,165
Mistral-7B-Instruct-v0.2,mmlu.high_school_european_history,zero_shot,37,165.0,165
Mistral-7B-Instruct-v0.2,mmlu.high_school_european_history,zero_shot,38,165.0,165
Mistral-7B-Instruct-v0.2,mmlu.high_school_european_history,zero_shot,39,165.0,165
Mistral-7B-Instruct-v0.2,mmlu.high_school_european_history,zero_shot,40,165.0,165
Mistral-7B-Instruct-v0.2,mmlu.high_school_european_history,zero_shot,41,165.0,165
Mistral-7B-Instruct-v0.2,mmlu.high_school_european_history,zero_shot,42,165.0,165
Mistral-7B-Instruct-v0.2,mmlu.high_school_european_history,zero_shot,43,165.0,165
Mistral-7B-Instruct-v0.2,mmlu.high_school_european_history,zero_shot,44,165.0,165
Mistral-7B-Instruct-v0.2,mmlu.high_school_european_history,zero_shot,45,165.0,165
Mistral-7B-Instruct-v0.2,mmlu.high_school_european_history,zero_shot,46,165.0,165
Mistral-7B-Instruct-v0.2,mmlu.high_school_european_history,zero_shot,47,165.0,165
Mistral-7B-Instruct-v0.2,mmlu.high_school_european_history,zero_shot,48,165.0,165
Mistral-7B-Instruct-v0.2,mmlu.high_school_european_history,zero_shot,49,165.0,165
Mistral-7B-Instruct-v0.2,mmlu.high_school_european_history,zero_shot,50,165.0,165
Mistral-7B-Instruct-v0.2,mmlu.high_school_european_history,zero_shot,51,165.0,165
Mistral-7B-Instruct-v0.2,mmlu.high_school_european_history,zero_shot,52,165.0,165
Mistral-7B-Instruct-v0.2,mmlu.high_school_european_history,zero_shot,53,165.0,165
Mistral-7B-Instruct-v0.2,mmlu.high_school_european_history,zero_shot,54,165.0,165
Mistral-7B-Instruct-v0.2,mmlu.high_school_european_history,zero_shot,55,165.0,165
Mistral-7B-Instruct-v0.2,mmlu.high_school_geography,zero_shot,0,198.0,198
Mistral-7B-Instruct-v0.2,mmlu.high_school_geography,zero_shot,1,198.0,198
Mistral-7B-Instruct-v0.2,mmlu.high_school_geography,zero_shot,2,198.0,198
Mistral-7B-Instruct-v0.2,mmlu.high_school_geography,zero_shot,3,198.0,198
Mistral-7B-Instruct-v0.2,mmlu.high_school_geography,zero_shot,4,198.0,198
Mistral-7B-Instruct-v0.2,mmlu.high_school_geography,zero_shot,5,198.0,198
Mistral-7B-Instruct-v0.2,mmlu.high_school_geography,zero_shot,6,198.0,198
Mistral-7B-Instruct-v0.2,mmlu.high_school_geography,zero_shot,7,198.0,198
Mistral-7B-Instruct-v0.2,mmlu.high_school_geography,zero_shot,8,198.0,198
Mistral-7B-Instruct-v0.2,mmlu.high_school_geography,zero_shot,9,198.0,198
Mistral-7B-Instruct-v0.2,mmlu.high_school_geography,zero_shot,10,198.0,198
Mistral-7B-Instruct-v0.2,mmlu.high_school_geography,zero_shot,11,198.0,198
Mistral-7B-Instruct-v0.2,mmlu.high_school_geography,zero_shot,12,198.0,198
Mistral-7B-Instruct-v0.2,mmlu.high_school_geography,zero_shot,13,198.0,198
Mistral-7B-Instruct-v0.2,mmlu.high_school_geography,zero_shot,14,198.0,198
Mistral-7B-Instruct-v0.2,mmlu.high_school_geography,zero_shot,15,198.0,198
Mistral-7B-Instruct-v0.2,mmlu.high_school_geography,zero_shot,16,198.0,198
Mistral-7B-Instruct-v0.2,mmlu.high_school_geography,zero_shot,17,198.0,198
Mistral-7B-Instruct-v0.2,mmlu.high_school_geography,zero_shot,18,198.0,198
Mistral-7B-Instruct-v0.2,mmlu.high_school_geography,zero_shot,19,198.0,198
Mistral-7B-Instruct-v0.2,mmlu.high_school_geography,zero_shot,20,198.0,198
Mistral-7B-Instruct-v0.2,mmlu.high_school_geography,zero_shot,21,198.0,198
Mistral-7B-Instruct-v0.2,mmlu.high_school_geography,zero_shot,22,198.0,198
Mistral-7B-Instruct-v0.2,mmlu.high_school_geography,zero_shot,23,198.0,198
Mistral-7B-Instruct-v0.2,mmlu.high_school_geography,zero_shot,24,198.0,198
Mistral-7B-Instruct-v0.2,mmlu.high_school_geography,zero_shot,25,198.0,198
Mistral-7B-Instruct-v0.2,mmlu.high_school_geography,zero_shot,26,198.0,198
Mistral-7B-Instruct-v0.2,mmlu.high_school_geography,zero_shot,27,198.0,198
Mistral-7B-Instruct-v0.2,mmlu.high_school_geography,zero_shot,28,198.0,198
Mistral-7B-Instruct-v0.2,mmlu.high_school_geography,zero_shot,29,198.0,198
Mistral-7B-Instruct-v0.2,mmlu.high_school_geography,zero_shot,30,198.0,198
Mistral-7B-Instruct-v0.2,mmlu.high_school_geography,zero_shot,31,198.0,198
Mistral-7B-Instruct-v0.2,mmlu.high_school_geography,zero_shot,32,198.0,198
Mistral-7B-Instruct-v0.2,mmlu.high_school_geography,zero_shot,33,198.0,198
Mistral-7B-Instruct-v0.2,mmlu.high_school_geography,zero_shot,34,198.0,198
Mistral-7B-Instruct-v0.2,mmlu.high_school_geography,zero_shot,35,198.0,198
Mistral-7B-Instruct-v0.2,mmlu.high_school_geography,zero_shot,36,198.0,198
Mistral-7B-Instruct-v0.2,mmlu.high_school_geography,zero_shot,37,198.0,198
Mistral-7B-Instruct-v0.2,mmlu.high_school_geography,zero_shot,38,198.0,198
Mistral-7B-Instruct-v0.2,mmlu.high_school_geography,zero_shot,39,198.0,198
Mistral-7B-Instruct-v0.2,mmlu.high_school_geography,zero_shot,40,198.0,198
Mistral-7B-Instruct-v0.2,mmlu.high_school_geography,zero_shot,41,198.0,198
Mistral-7B-Instruct-v0.2,mmlu.high_school_geography,zero_shot,42,198.0,198
Mistral-7B-Instruct-v0.2,mmlu.high_school_geography,zero_shot,43,198.0,198
Mistral-7B-Instruct-v0.2,mmlu.high_school_geography,zero_shot,44,198.0,198
Mistral-7B-Instruct-v0.2,mmlu.high_school_geography,zero_shot,45,198.0,198
Mistral-7B-Instruct-v0.2,mmlu.high_school_geography,zero_shot,46,198.0,198
Mistral-7B-Instruct-v0.2,mmlu.high_school_geography,zero_shot,47,198.0,198
Mistral-7B-Instruct-v0.2,mmlu.high_school_geography,zero_shot,48,198.0,198
Mistral-7B-Instruct-v0.2,mmlu.high_school_geography,zero_shot,49,198.0,198
Mistral-7B-Instruct-v0.2,mmlu.high_school_geography,zero_shot,50,198.0,198
Mistral-7B-Instruct-v0.2,mmlu.high_school_geography,zero_shot,51,198.0,198
Mistral-7B-Instruct-v0.2,mmlu.high_school_geography,zero_shot,52,198.0,198
Mistral-7B-Instruct-v0.2,mmlu.high_school_geography,zero_shot,53,198.0,198
Mistral-7B-Instruct-v0.2,mmlu.high_school_geography,zero_shot,54,198.0,198
Mistral-7B-Instruct-v0.2,mmlu.high_school_geography,zero_shot,55,198.0,198
Mistral-7B-Instruct-v0.2,mmlu.high_school_government_and_politics,zero_shot,0,193.0,193
Mistral-7B-Instruct-v0.2,mmlu.high_school_government_and_politics,zero_shot,1,193.0,193
Mistral-7B-Instruct-v0.2,mmlu.high_school_government_and_politics,zero_shot,2,193.0,193
Mistral-7B-Instruct-v0.2,mmlu.high_school_government_and_politics,zero_shot,3,193.0,193
Mistral-7B-Instruct-v0.2,mmlu.high_school_government_and_politics,zero_shot,4,193.0,193
Mistral-7B-Instruct-v0.2,mmlu.high_school_government_and_politics,zero_shot,5,193.0,193
Mistral-7B-Instruct-v0.2,mmlu.high_school_government_and_politics,zero_shot,6,193.0,193
Mistral-7B-Instruct-v0.2,mmlu.high_school_government_and_politics,zero_shot,7,193.0,193
Mistral-7B-Instruct-v0.2,mmlu.high_school_government_and_politics,zero_shot,8,193.0,193
Mistral-7B-Instruct-v0.2,mmlu.high_school_government_and_politics,zero_shot,9,193.0,193
Mistral-7B-Instruct-v0.2,mmlu.high_school_government_and_politics,zero_shot,10,193.0,193
Mistral-7B-Instruct-v0.2,mmlu.high_school_government_and_politics,zero_shot,11,193.0,193
Mistral-7B-Instruct-v0.2,mmlu.high_school_government_and_politics,zero_shot,12,193.0,193
Mistral-7B-Instruct-v0.2,mmlu.high_school_government_and_politics,zero_shot,13,193.0,193
Mistral-7B-Instruct-v0.2,mmlu.high_school_government_and_politics,zero_shot,14,193.0,193
Mistral-7B-Instruct-v0.2,mmlu.high_school_government_and_politics,zero_shot,15,193.0,193
Mistral-7B-Instruct-v0.2,mmlu.high_school_government_and_politics,zero_shot,16,193.0,193
Mistral-7B-Instruct-v0.2,mmlu.high_school_government_and_politics,zero_shot,17,193.0,193
Mistral-7B-Instruct-v0.2,mmlu.high_school_government_and_politics,zero_shot,18,193.0,193
Mistral-7B-Instruct-v0.2,mmlu.high_school_government_and_politics,zero_shot,19,193.0,193
Mistral-7B-Instruct-v0.2,mmlu.high_school_government_and_politics,zero_shot,20,193.0,193
Mistral-7B-Instruct-v0.2,mmlu.high_school_government_and_politics,zero_shot,21,193.0,193
Mistral-7B-Instruct-v0.2,mmlu.high_school_government_and_politics,zero_shot,22,193.0,193
Mistral-7B-Instruct-v0.2,mmlu.high_school_government_and_politics,zero_shot,23,193.0,193
Mistral-7B-Instruct-v0.2,mmlu.high_school_government_and_politics,zero_shot,24,193.0,193
Mistral-7B-Instruct-v0.2,mmlu.high_school_government_and_politics,zero_shot,25,193.0,193
Mistral-7B-Instruct-v0.2,mmlu.high_school_government_and_politics,zero_shot,26,193.0,193
Mistral-7B-Instruct-v0.2,mmlu.high_school_government_and_politics,zero_shot,27,193.0,193
Mistral-7B-Instruct-v0.2,mmlu.high_school_government_and_politics,zero_shot,28,193.0,193
Mistral-7B-Instruct-v0.2,mmlu.high_school_government_and_politics,zero_shot,29,193.0,193
Mistral-7B-Instruct-v0.2,mmlu.high_school_government_and_politics,zero_shot,30,193.0,193
Mistral-7B-Instruct-v0.2,mmlu.high_school_government_and_politics,zero_shot,31,193.0,193
Mistral-7B-Instruct-v0.2,mmlu.high_school_government_and_politics,zero_shot,32,193.0,193
Mistral-7B-Instruct-v0.2,mmlu.high_school_government_and_politics,zero_shot,33,193.0,193
Mistral-7B-Instruct-v0.2,mmlu.high_school_government_and_politics,zero_shot,34,193.0,193
Mistral-7B-Instruct-v0.2,mmlu.high_school_government_and_politics,zero_shot,35,193.0,193
Mistral-7B-Instruct-v0.2,mmlu.high_school_government_and_politics,zero_shot,36,193.0,193
Mistral-7B-Instruct-v0.2,mmlu.high_school_government_and_politics,zero_shot,37,193.0,193
Mistral-7B-Instruct-v0.2,mmlu.high_school_government_and_politics,zero_shot,38,193.0,193
Mistral-7B-Instruct-v0.2,mmlu.high_school_government_and_politics,zero_shot,39,193.0,193
Mistral-7B-Instruct-v0.2,mmlu.high_school_government_and_politics,zero_shot,40,193.0,193
Mistral-7B-Instruct-v0.2,mmlu.high_school_government_and_politics,zero_shot,41,193.0,193
Mistral-7B-Instruct-v0.2,mmlu.high_school_government_and_politics,zero_shot,42,193.0,193
Mistral-7B-Instruct-v0.2,mmlu.high_school_government_and_politics,zero_shot,43,193.0,193
Mistral-7B-Instruct-v0.2,mmlu.high_school_government_and_politics,zero_shot,44,193.0,193
Mistral-7B-Instruct-v0.2,mmlu.high_school_government_and_politics,zero_shot,45,193.0,193
Mistral-7B-Instruct-v0.2,mmlu.high_school_government_and_politics,zero_shot,46,193.0,193
Mistral-7B-Instruct-v0.2,mmlu.high_school_government_and_politics,zero_shot,47,193.0,193
Mistral-7B-Instruct-v0.2,mmlu.high_school_government_and_politics,zero_shot,48,193.0,193
Mistral-7B-Instruct-v0.2,mmlu.high_school_government_and_politics,zero_shot,49,193.0,193
Mistral-7B-Instruct-v0.2,mmlu.high_school_government_and_politics,zero_shot,50,193.0,193
Mistral-7B-Instruct-v0.2,mmlu.high_school_government_and_politics,zero_shot,51,193.0,193
Mistral-7B-Instruct-v0.2,mmlu.high_school_government_and_politics,zero_shot,52,193.0,193
Mistral-7B-Instruct-v0.2,mmlu.high_school_government_and_politics,zero_shot,53,193.0,193
Mistral-7B-Instruct-v0.2,mmlu.high_school_government_and_politics,zero_shot,54,193.0,193
Mistral-7B-Instruct-v0.2,mmlu.high_school_government_and_politics,zero_shot,55,193.0,193
Mistral-7B-Instruct-v0.2,mmlu.high_school_macroeconomics,zero_shot,0,390.0,390
Mistral-7B-Instruct-v0.2,mmlu.high_school_macroeconomics,zero_shot,1,390.0,390
Mistral-7B-Instruct-v0.2,mmlu.high_school_macroeconomics,zero_shot,2,390.0,390
Mistral-7B-Instruct-v0.2,mmlu.high_school_macroeconomics,zero_shot,3,390.0,390
Mistral-7B-Instruct-v0.2,mmlu.high_school_macroeconomics,zero_shot,4,390.0,390
Mistral-7B-Instruct-v0.2,mmlu.high_school_macroeconomics,zero_shot,5,390.0,390
Mistral-7B-Instruct-v0.2,mmlu.high_school_macroeconomics,zero_shot,6,390.0,390
Mistral-7B-Instruct-v0.2,mmlu.high_school_macroeconomics,zero_shot,7,390.0,390
Mistral-7B-Instruct-v0.2,mmlu.high_school_macroeconomics,zero_shot,8,390.0,390
Mistral-7B-Instruct-v0.2,mmlu.high_school_macroeconomics,zero_shot,9,390.0,390
Mistral-7B-Instruct-v0.2,mmlu.high_school_macroeconomics,zero_shot,10,390.0,390
Mistral-7B-Instruct-v0.2,mmlu.high_school_macroeconomics,zero_shot,11,390.0,390
Mistral-7B-Instruct-v0.2,mmlu.high_school_macroeconomics,zero_shot,12,390.0,390
Mistral-7B-Instruct-v0.2,mmlu.high_school_macroeconomics,zero_shot,13,390.0,390
Mistral-7B-Instruct-v0.2,mmlu.high_school_macroeconomics,zero_shot,14,390.0,390
Mistral-7B-Instruct-v0.2,mmlu.high_school_macroeconomics,zero_shot,15,390.0,390
Mistral-7B-Instruct-v0.2,mmlu.high_school_macroeconomics,zero_shot,16,390.0,390
Mistral-7B-Instruct-v0.2,mmlu.high_school_macroeconomics,zero_shot,17,390.0,390
Mistral-7B-Instruct-v0.2,mmlu.high_school_macroeconomics,zero_shot,18,390.0,390
Mistral-7B-Instruct-v0.2,mmlu.high_school_macroeconomics,zero_shot,19,390.0,390
Mistral-7B-Instruct-v0.2,mmlu.high_school_macroeconomics,zero_shot,20,390.0,390
Mistral-7B-Instruct-v0.2,mmlu.high_school_macroeconomics,zero_shot,21,390.0,390
Mistral-7B-Instruct-v0.2,mmlu.high_school_macroeconomics,zero_shot,22,390.0,390
Mistral-7B-Instruct-v0.2,mmlu.high_school_macroeconomics,zero_shot,23,390.0,390
Mistral-7B-Instruct-v0.2,mmlu.high_school_macroeconomics,zero_shot,24,390.0,390
Mistral-7B-Instruct-v0.2,mmlu.high_school_macroeconomics,zero_shot,25,390.0,390
Mistral-7B-Instruct-v0.2,mmlu.high_school_macroeconomics,zero_shot,26,390.0,390
Mistral-7B-Instruct-v0.2,mmlu.high_school_macroeconomics,zero_shot,27,390.0,390
Mistral-7B-Instruct-v0.2,mmlu.high_school_macroeconomics,zero_shot,28,390.0,390
Mistral-7B-Instruct-v0.2,mmlu.high_school_macroeconomics,zero_shot,29,390.0,390
Mistral-7B-Instruct-v0.2,mmlu.high_school_macroeconomics,zero_shot,30,390.0,390
Mistral-7B-Instruct-v0.2,mmlu.high_school_macroeconomics,zero_shot,31,390.0,390
Mistral-7B-Instruct-v0.2,mmlu.high_school_macroeconomics,zero_shot,32,390.0,390
Mistral-7B-Instruct-v0.2,mmlu.high_school_macroeconomics,zero_shot,33,390.0,390
Mistral-7B-Instruct-v0.2,mmlu.high_school_macroeconomics,zero_shot,34,390.0,390
Mistral-7B-Instruct-v0.2,mmlu.high_school_macroeconomics,zero_shot,35,390.0,390
Mistral-7B-Instruct-v0.2,mmlu.high_school_macroeconomics,zero_shot,36,390.0,390
